"id","ak1","ak2","exp","cou","di1","di2","emo","wo1","poi","rbe","rhy","sso","tel","wo3","wo2","un1","un2","tur","st","age","gr1","gr2","mh1","mh2","bor","sex","rtc","ssc","owp","onp","nch","em1","em2","pan"
12284,0,0,1,2,0,0,1,0,0,1,2,1,0,0,0,0,0,3,2,4,5,5,1,1,3,1,3,4,4,5,4,1,1,3
12285,0,0,1,1,0,0,2,0,0,2,2,2,0,0,0,0,0,3,2,4,8,7,1,1,4,1,3,4,4,5,3,1,1,3
12288,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,7,7,2,2,1,2,4,4,NA,NA,1,1,1,3
12293,0,0,2,2,0,0,4,0,0,3,2,2,0,0,0,0,0,4,2,5,7,7,2,2,1,2,4,3,3,5,1,1,1,3
12294,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,1,5,8,9,2,3,2,2,4,4,3,3,2,1,1,3
12295,0,0,2,4,0,0,5,0,0,5,4,5,0,0,0,0,0,4,1,3,8,1,3,3,4,1,4,2,4,5,3,1,1,2
12303,0,0,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,2,2,4,9,9,1,1,2,1,4,4,2,2,2,5,1,3
12305,0,0,2,2,0,0,4,0,0,1,2,2,0,0,0,0,0,2,3,4,8,5,2,2,4,2,2,2,1,2,3,1,1,3
12307,0,0,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,2,4,8,8,2,2,3,1,3,3,4,4,2,1,1,3
12310,0,0,2,1,0,0,2,0,0,3,3,2,0,0,0,0,0,4,3,4,8,8,3,2,4,1,2,2,5,5,3,6,2,2
12311,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,1,1,8,3,2,2,4,1,3,4,NA,NA,4,6,1,3
12317,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,1,5,5,2,2,4,1,2,4,NA,NA,3,1,1,3
12318,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,7,7,2,1,2,1,4,4,NA,NA,2,1,1,3
12319,0,0,4,3,0,0,2,0,0,4,3,4,0,0,0,0,0,2,5,3,7,5,2,3,1,2,2,2,3,3,1,1,4,3
12321,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,1,NA,3,1,9,7,2,2,1,2,4,4,NA,NA,1,1,1,3
12322,0,0,1,1,0,0,2,0,0,4,3,4,0,0,0,0,0,2,3,5,8,NA,3,NA,1,1,3,2,2,2,1,1,NA,3
12331,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,0,0,0,NA,1,1,7,8,1,1,3,1,4,4,NA,NA,2,1,1,3
12336,0,0,2,1,0,0,2,0,0,1,2,2,0,0,0,0,0,2,1,5,5,3,3,3,2,2,3,4,4,5,2,1,1,3
12337,0,0,1,2,0,0,1,0,0,1,3,1,0,0,0,0,0,1,1,5,3,3,1,1,3,2,4,4,5,5,2,5,4,3
12341,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,3,2,4,4,1,2,4,1,NA,NA,1,4,1,3
12345,0,0,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,2,4,5,4,3,3,4,1,1,4,4,2,5,1,1,1,3
12351,0,0,1,2,0,0,1,0,0,1,3,1,0,0,0,0,0,1,3,4,5,3,2,1,1,2,2,4,1,1,1,1,1,3
12352,0,0,1,1,0,0,1,0,0,2,2,2,0,0,0,0,0,2,2,3,7,5,2,3,4,2,2,4,5,4,3,1,1,3
12353,0,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,5,6,3,1,1,4,2,2,2,3,3,3,1,1,3
12354,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,4,5,7,7,1,1,3,2,3,3,4,4,3,1,1,3
12358,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,NA,5,8,NA,NA,NA,3,1,NA,NA,NA,NA,4,NA,NA,4
12363,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,3,5,6,NA,3,NA,4,1,3,3,5,5,3,2,NA,3
12364,0,0,2,2,0,0,2,0,0,1,1,1,0,0,0,0,0,2,1,5,7,7,3,2,4,2,2,2,2,2,4,5,1,3
12365,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,4,6,1,1,2,2,4,4,NA,NA,2,1,1,2
12369,0,0,2,3,0,0,3,0,0,4,4,5,0,0,0,0,0,2,2,4,7,5,2,2,2,1,1,1,5,2,2,1,1,3
12375,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,1,7,6,4,2,3,2,3,4,NA,NA,2,1,1,3
12380,0,0,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,2,2,4,8,7,3,3,1,1,4,4,3,3,1,1,1,3
12382,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,7,2,2,1,1,2,2,NA,NA,1,1,1,3
12385,0,0,1,2,0,0,2,0,0,3,3,3,0,0,0,0,0,2,2,3,6,6,1,1,3,1,3,2,3,4,2,1,1,3
12393,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,2,5,7,7,1,1,2,2,2,4,3,3,2,1,1,3
12394,0,0,2,3,0,0,2,0,0,1,3,1,0,0,0,0,0,3,3,4,7,8,1,2,3,2,4,4,4,4,2,1,5,3
12396,0,0,1,1,0,0,1,0,0,1,4,1,0,0,0,0,0,2,2,4,7,3,3,2,4,2,3,4,3,5,4,1,4,3
12397,0,0,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,2,2,5,8,3,2,2,3,1,2,2,5,5,2,1,1,3
12398,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,1,7,7,1,1,1,1,4,4,NA,NA,1,5,1,3
12402,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,1,2,2,2,2,5,2,2,2,NA,NA,4,5,1,2
12404,0,0,1,2,0,0,3,0,0,2,3,2,0,0,0,0,0,2,3,3,7,2,3,3,1,1,2,2,5,5,1,1,1,3
12408,1,1,NA,NA,1,1,NA,0,0,NA,NA,NA,1,1,1,1,1,NA,2,1,8,8,3,2,3,1,2,3,NA,NA,2,1,1,3
12410,0,0,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,1,5,6,NA,4,NA,4,2,1,2,2,2,3,1,NA,3
12414,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,1,5,NA,2,NA,1,1,4,3,NA,NA,1,1,NA,3
12424,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,0,1,NA,1,1,2,1,1,1,1,2,2,2,NA,NA,1,1,1,2
12429,0,0,1,5,0,0,2,0,0,1,1,1,0,0,0,0,0,1,2,4,6,7,2,2,3,1,3,3,2,3,2,1,1,3
12430,0,0,1,5,0,0,2,0,0,1,1,1,0,0,0,0,0,2,5,5,3,4,2,2,1,2,4,4,1,3,1,1,1,3
12434,0,0,1,1,0,0,2,0,0,2,1,2,0,0,0,0,0,2,2,5,8,5,2,2,1,2,2,2,3,4,1,1,1,3
12438,1,1,NA,NA,0,0,NA,0,1,NA,NA,NA,1,0,0,0,0,NA,2,1,7,6,3,2,3,1,3,4,NA,NA,2,1,1,3
12439,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,7,7,5,2,3,2,3,4,NA,NA,2,1,4,2
12447,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,1,1,1,1,1,NA,1,1,6,5,1,1,3,1,4,4,NA,NA,2,1,1,3
12448,0,0,2,3,0,0,1,0,0,2,2,2,0,0,0,0,0,2,4,4,7,NA,3,NA,1,2,2,2,1,1,1,5,NA,2
12451,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,1,6,7,2,2,5,1,4,4,NA,NA,4,1,2,3
12458,0,0,2,4,0,0,3,0,0,5,4,5,1,0,0,0,0,2,2,3,3,2,2,2,5,2,2,1,5,5,4,5,1,2
12463,0,0,1,3,0,0,2,0,0,2,2,2,0,0,0,0,0,1,4,4,4,3,1,3,2,2,2,4,4,5,2,2,1,3
12471,0,0,1,2,0,0,3,0,0,2,2,1,0,0,0,0,0,3,5,5,6,2,3,3,3,2,2,3,4,4,4,6,6,4
12473,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,2,1,5,3,2,2,3,2,2,2,NA,NA,2,1,1,2
12478,0,0,2,3,0,0,2,0,0,4,2,4,0,0,0,0,0,2,2,4,7,4,1,1,4,1,2,2,4,5,4,1,3,3
12480,0,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,4,9,7,1,1,3,2,4,4,1,2,3,1,1,3
12481,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,2,3,5,6,6,2,2,1,2,3,4,5,5,1,1,1,3
12483,0,0,1,2,0,0,2,0,0,2,2,2,0,0,0,0,0,2,1,5,7,7,1,1,3,2,4,4,4,4,3,5,1,3
12493,0,0,1,3,0,0,2,0,0,1,2,1,0,0,0,0,0,2,2,3,9,8,1,2,1,2,4,4,4,4,1,1,1,3
12496,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,1,0,1,NA,1,1,7,5,2,2,3,1,4,4,NA,NA,2,2,1,3
12498,0,0,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,2,2,4,3,NA,3,NA,1,1,2,2,4,4,1,2,NA,2
12502,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,1,3,NA,NA,NA,2,1,2,4,NA,NA,3,NA,NA,4
12504,0,0,2,1,0,0,4,0,0,1,4,1,0,0,0,0,0,2,2,3,7,8,1,1,2,2,4,4,2,4,2,1,1,3
12505,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,3,5,3,2,1,1,4,4,NA,NA,1,5,1,3
12506,0,0,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,3,5,5,6,8,2,2,3,1,2,1,4,3,2,1,1,3
12507,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,2,6,3,2,3,3,2,2,2,NA,NA,2,1,1,3
12508,0,0,2,3,0,0,1,0,0,2,4,4,0,0,0,0,0,2,3,3,9,4,1,1,2,1,2,2,3,4,2,1,1,3
12511,0,0,1,2,0,0,1,0,0,1,2,1,0,0,0,0,0,1,3,5,6,6,1,1,2,1,2,2,5,5,2,1,5,2
12513,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,3,NA,NA,NA,5,1,4,4,NA,NA,4,NA,NA,4
12514,0,0,2,2,0,0,2,0,0,2,3,2,0,0,0,0,0,2,2,5,8,7,3,2,3,1,1,2,4,5,2,1,1,3
12519,0,0,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,1,3,5,5,5,1,1,1,2,4,4,5,5,1,5,1,3
12520,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,6,NA,NA,NA,1,2,2,2,NA,NA,1,NA,NA,4
12526,0,0,1,2,0,0,1,0,0,1,2,1,0,0,0,0,0,1,3,5,3,2,1,1,3,1,2,2,5,5,3,1,1,3
12539,0,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,4,8,7,2,2,3,2,3,3,3,4,2,1,1,3
12542,0,0,1,3,0,0,1,0,0,1,2,1,0,0,0,0,0,2,1,4,4,5,3,2,2,2,3,3,4,5,2,1,1,3
12548,0,0,2,4,0,1,2,0,0,2,2,2,1,0,0,0,0,2,1,3,3,NA,2,NA,1,1,2,2,4,4,1,2,NA,2
12551,0,0,2,1,0,0,1,0,0,1,2,2,0,0,0,0,0,4,3,4,3,3,4,2,3,1,4,4,4,5,2,NA,1,3
12553,1,1,NA,NA,1,0,NA,0,0,NA,NA,NA,1,1,1,0,1,NA,1,1,7,7,2,2,3,1,4,4,NA,NA,2,1,1,3
12556,0,0,1,3,0,0,1,0,0,2,2,3,0,0,0,0,0,2,3,3,5,3,3,3,1,2,4,4,2,2,1,1,5,3
12558,0,0,1,3,0,0,3,0,0,1,3,3,0,1,0,0,0,1,4,3,8,7,3,2,1,2,4,3,4,4,1,1,4,3
12565,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,6,1,1,1,2,4,4,NA,NA,1,1,1,3
12571,0,0,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,2,4,4,8,9,2,2,2,1,4,4,5,5,2,2,1,3
12576,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,1,0,0,NA,5,1,3,4,3,3,1,1,2,2,NA,NA,1,4,1,3
12579,0,0,2,1,1,0,2,0,0,1,2,2,0,0,0,0,0,2,5,5,6,5,2,2,4,1,2,2,1,2,3,1,1,3
12591,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,4,3,4,4,3,2,2,2,NA,NA,2,5,1,2
12593,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,2,NA,1,NA,4,1,4,4,NA,NA,3,1,NA,3
12597,0,0,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,1,5,4,3,NA,NA,NA,3,1,2,2,1,1,2,NA,NA,4
12598,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,7,3,2,2,5,2,3,3,NA,NA,4,1,5,3
12601,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,8,7,1,3,5,1,2,4,NA,NA,4,1,1,3
12603,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,6,7,2,2,4,1,4,4,NA,NA,3,1,1,3
12607,0,0,2,1,0,0,1,0,0,4,4,4,1,0,0,0,0,2,2,3,7,NA,3,NA,1,2,3,4,1,2,1,1,NA,3
12611,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,6,7,2,2,1,1,4,4,NA,NA,1,1,1,3
12619,0,0,1,3,0,0,3,0,0,4,2,3,1,0,0,0,0,2,1,3,1,1,1,2,3,2,4,4,2,3,3,1,5,3
12620,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,1,1,1,1,5,2,4,4,NA,NA,4,NA,1,3
12623,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,1,5,1,1,2,2,4,2,4,4,5,5,4,1,5,3
12629,0,0,1,3,0,0,2,0,0,1,1,1,0,0,0,0,0,2,4,5,7,6,2,2,4,1,2,4,5,5,3,1,1,3
12631,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,1,1,1,1,5,1,2,2,NA,NA,4,1,5,3
12638,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,1,8,8,4,4,1,2,4,4,NA,NA,1,1,2,3
12647,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,5,6,2,2,1,2,2,4,NA,NA,1,1,1,3
12650,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,1,2,7,9,2,3,1,2,4,4,NA,NA,1,1,1,3
12653,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,1,1,8,7,2,2,3,1,4,4,NA,NA,2,1,1,3
12656,0,0,1,3,0,0,1,0,0,2,3,2,0,0,0,0,0,2,3,5,3,NA,1,NA,2,2,3,2,5,5,2,5,NA,4
12657,0,0,1,1,0,0,2,0,0,2,2,1,0,0,0,0,0,2,3,5,3,3,2,2,2,1,4,4,5,5,2,1,5,3
12660,0,0,1,3,0,0,1,0,0,3,1,2,0,0,0,0,0,2,1,5,6,3,1,1,3,2,3,3,4,4,3,1,1,3
12666,0,0,2,3,0,0,1,0,0,2,2,1,0,0,0,0,0,2,3,4,7,7,2,2,2,2,4,3,4,5,2,1,1,3
12667,0,0,2,3,0,0,1,0,0,2,2,2,0,0,0,0,0,3,5,5,4,5,2,2,4,2,2,4,3,3,3,2,1,3
12669,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,5,4,1,1,3,2,2,4,NA,NA,2,1,1,3
12673,0,0,1,2,0,0,1,0,0,2,1,2,0,0,0,0,0,5,5,4,5,5,4,3,3,2,4,4,4,4,2,1,6,3
12674,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,5,4,8,8,2,3,1,2,2,2,3,3,1,1,1,3
12675,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,4,2,7,7,1,2,1,2,4,4,NA,NA,1,1,5,3
12680,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,6,6,1,1,2,2,4,3,NA,NA,2,1,1,3
12681,0,0,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,3,5,3,3,2,2,3,2,2,2,2,2,3,1,1,3
12682,0,0,1,2,0,0,2,0,0,2,2,2,0,0,0,0,0,2,1,3,4,7,2,2,4,2,4,4,5,5,3,2,1,3
12686,1,1,NA,NA,0,0,NA,0,1,NA,NA,NA,1,1,0,0,0,NA,3,1,3,NA,NA,NA,5,2,2,2,NA,NA,4,NA,NA,3
12688,0,0,1,1,0,0,1,0,0,1,4,1,0,0,0,0,0,2,2,3,5,NA,NA,NA,2,2,1,3,3,3,2,NA,NA,4
12690,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,3,4,5,5,5,3,4,2,2,2,4,5,5,2,4,1,3
12693,0,0,2,1,0,0,3,0,0,1,2,2,0,0,0,0,0,4,2,5,7,8,3,3,3,1,3,4,3,4,2,1,6,3
12694,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,2,1,7,3,2,2,1,2,2,4,NA,NA,1,1,5,3
12695,0,0,1,4,0,0,1,0,0,1,2,1,0,0,0,0,0,3,3,3,8,7,3,3,4,2,3,4,3,3,3,1,5,3
12701,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,8,5,3,1,2,4,4,NA,NA,1,5,1,3
12705,0,0,2,4,0,0,3,0,0,5,3,5,1,0,0,0,0,2,4,3,7,7,3,3,1,1,4,4,1,3,1,5,1,3
12707,1,0,1,3,0,0,1,0,0,3,2,2,0,0,0,0,0,4,2,4,7,5,3,3,2,2,4,4,2,3,2,5,1,3
12710,0,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,4,7,3,3,3,5,1,1,2,5,5,4,1,1,3
12715,0,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,2,3,5,3,3,4,4,2,1,2,2,5,5,3,1,2,3
12721,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,7,6,2,2,4,1,3,4,NA,NA,4,1,1,3
12723,0,0,1,4,0,0,2,0,0,3,3,2,0,0,0,0,0,2,2,3,8,7,2,2,3,1,2,4,5,5,2,1,1,3
12724,0,0,2,1,0,0,1,0,0,2,2,2,0,0,0,0,0,2,1,5,3,NA,3,NA,3,2,2,2,2,2,2,2,NA,4
12725,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,1,6,NA,2,NA,4,2,4,4,NA,NA,3,4,NA,3
12731,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,2,4,4,5,4,4,5,1,2,4,4,2,3,1,1,6,3
12739,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,4,2,2,1,1,2,4,4,NA,NA,1,1,1,3
12740,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,1,4,8,7,2,2,3,1,4,4,2,4,2,1,1,3
12742,0,0,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,2,4,5,3,6,1,4,1,1,2,4,4,4,1,1,1,3
12745,0,0,2,3,0,0,2,0,0,2,2,2,0,0,0,0,0,1,1,4,7,NA,2,NA,3,1,4,4,3,4,2,2,NA,3
12746,0,0,2,3,0,0,4,0,0,4,4,4,0,0,0,0,0,2,3,3,6,5,2,2,3,1,4,4,5,4,2,2,1,3
12749,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,6,5,3,1,2,2,4,4,NA,NA,2,1,1,3
12752,0,0,1,3,0,0,4,0,0,2,2,2,0,0,0,0,0,3,1,3,7,8,1,2,2,2,4,4,2,3,3,1,2,3
12754,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,1,3,3,1,1,3,2,3,3,NA,NA,2,1,1,NA
12756,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,7,7,2,2,1,2,4,4,NA,NA,1,1,5,3
12759,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,7,5,3,3,1,2,4,4,NA,NA,1,1,1,3
12761,0,0,2,1,0,0,2,0,0,4,1,3,1,0,0,0,0,2,2,5,7,7,2,2,3,2,4,2,2,5,3,1,4,3
12762,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,1,6,6,2,2,1,2,4,4,NA,NA,1,1,1,3
12768,0,0,1,1,0,0,1,0,1,1,2,2,0,0,0,0,0,2,3,4,8,5,3,3,3,1,2,3,4,4,2,1,1,3
12769,0,0,1,5,0,0,1,0,0,1,4,1,0,0,0,0,0,5,4,3,8,7,1,1,3,2,3,4,4,4,2,1,2,3
12770,0,0,2,2,0,0,3,0,0,1,1,1,0,0,0,0,0,2,3,5,8,7,2,2,3,1,4,4,5,5,2,2,1,3
12771,0,0,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,3,5,8,NA,3,NA,3,2,2,2,4,5,3,1,NA,3
12784,0,0,2,3,0,0,3,0,0,3,2,4,0,0,0,0,0,2,1,3,7,7,2,2,2,1,4,4,4,5,2,5,1,3
12791,0,0,1,5,0,0,1,0,0,1,1,1,0,0,0,0,0,1,5,5,6,8,1,1,1,2,2,2,2,2,1,1,1,3
12792,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,8,7,2,1,2,2,4,4,NA,NA,2,1,1,3
12796,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,7,9,3,2,1,1,4,2,NA,NA,1,2,1,3
12799,0,0,2,3,0,0,1,0,0,2,2,1,0,0,0,0,0,2,3,4,7,7,3,2,2,2,4,4,5,5,2,1,1,3
12810,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,7,7,3,2,3,1,3,3,NA,NA,2,1,1,3
12815,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,4,4,7,7,1,1,2,1,3,3,5,5,2,1,1,3
12816,0,0,1,3,0,0,2,0,0,1,4,2,0,0,0,0,0,2,3,4,7,6,3,2,3,1,1,1,3,5,2,1,1,3
12821,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,7,1,1,2,1,4,4,NA,NA,2,5,1,3
12824,0,0,1,3,0,0,1,0,0,1,2,1,0,0,0,0,0,3,3,3,3,4,2,1,2,1,4,4,4,4,2,1,1,NA
12827,0,0,2,3,0,0,1,0,0,4,3,5,0,0,0,0,0,2,5,3,7,NA,2,NA,1,1,2,4,3,4,1,1,NA,3
12828,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,4,5,8,7,2,2,1,1,4,4,2,3,1,1,6,4
12831,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,3,5,9,7,2,2,3,2,4,4,4,4,3,1,1,3
12832,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,1,1,9,3,3,3,3,1,2,3,NA,NA,2,1,2,3
12833,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,9,2,2,1,2,3,3,NA,NA,1,1,1,3
12835,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,7,6,2,2,1,1,4,4,NA,NA,1,5,1,3
12841,0,0,2,3,0,0,2,0,0,2,3,3,0,0,0,0,0,2,3,4,4,2,4,3,1,1,4,4,3,4,1,2,1,3
12846,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,7,5,2,2,1,1,4,4,NA,NA,1,1,1,3
12847,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,8,7,3,2,3,1,4,4,NA,NA,2,1,1,3
12850,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,9,9,1,1,3,1,3,2,NA,NA,2,1,1,2
12855,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,7,8,3,3,1,1,2,3,NA,NA,1,1,2,3
12857,0,0,1,2,0,0,2,0,0,1,4,1,0,0,0,0,0,3,2,3,8,7,2,1,2,1,2,3,3,5,2,1,1,3
12860,0,0,3,1,0,0,2,0,0,1,2,2,0,0,0,0,0,2,3,4,8,8,1,1,2,1,4,4,3,3,2,2,1,3
12861,0,0,1,1,0,1,2,0,0,1,2,2,0,0,0,0,0,2,3,5,7,6,3,3,3,2,4,4,4,4,2,2,1,3
12864,0,0,2,1,0,0,3,0,0,1,2,1,0,0,0,0,0,3,3,5,7,8,3,3,4,1,3,2,3,4,3,1,1,2
12865,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,2,5,3,1,2,2,4,2,3,2,2,3,3,2,1,3
12869,0,0,1,3,0,0,1,0,0,1,4,1,0,0,0,0,0,2,2,4,3,6,4,2,1,2,2,3,1,3,1,1,1,3
12871,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,3,NA,3,NA,3,1,2,4,NA,NA,2,1,NA,3
12879,0,0,1,1,0,0,1,0,0,2,2,2,0,0,0,0,0,3,3,4,3,3,3,2,2,1,2,4,4,4,2,5,1,3
12884,0,0,1,1,0,0,3,0,0,2,1,1,0,0,0,0,0,2,4,4,7,8,3,2,2,2,4,4,2,2,2,5,1,3
12885,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,8,NA,NA,NA,1,2,3,3,NA,NA,1,NA,NA,4
12886,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,3,NA,3,NA,1,1,4,4,NA,NA,1,1,NA,3
12889,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,3,3,2,1,1,1,3,3,NA,NA,1,1,1,3
12890,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,1,1,5,7,4,2,2,2,3,2,NA,NA,2,5,1,3
12899,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,2,2,5,4,2,2,1,2,4,3,NA,NA,1,1,1,3
12900,0,0,1,2,0,0,1,0,0,1,2,1,0,0,0,0,0,2,2,4,7,7,2,1,3,1,4,4,3,3,2,1,1,3
12901,0,0,1,1,0,0,2,0,0,1,1,2,0,0,0,0,0,2,1,4,9,8,2,2,4,1,3,2,2,3,3,1,1,3
